23Na,24Mg,27Al,28Si,39K,44Ca,48Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,63Cu,66Zn,75As,88Sr,90Zr,93Nb,98Mo,111Cd,120Sn,121Sb,138Ba,139La,140Ce,184W,205Tl,208Pb
,0.0447872150187989,0.5931108597530197,,,,0.0488615232951889,,,0.2473816947382718,0.0083556368144908,,,,,,0.013528392264021,,,,,,,0.0329874720501197,0.0025305274921821,0.0029937922513599,,,0.0054628863225466
,,,,,0.3613260466990339,,,,0.6159077656551795,0.0227661876457867,,,,,,,,,,,,,,,,,,
,0.3245723757378456,0.0826560426257123,,,,0.0217428984383678,0.0083250180040222,,0.4525257042273292,0.0158726930423164,,,,0.0374219122896136,,0.0111543380524342,,,,,,,0.0320987295312656,,0.0020160821746021,,,0.0116142058764906
,0.1226135193170589,0.3625095095831179,,,0.1331031224692072,0.2161194863055295,,,0.1296425980166381,0.0041762257375824,,,,,,0.0173679953814183,,,,,,,0.0114655635409458,0.0018953451635472,0.0011066344849544,,,
,0.4242668004859037,0.1796256772848929,,,,0.0509626878819628,,,0.3203950161866252,,,,,,,,,,,,,,0.0167389029753073,0.0039782402393709,0.0040326749459367,,,
,0.0265702438950342,0.829323487717208,,,,0.0202845295432022,,,0.1134076581273016,,,,,,,,,,,,,,0.0076501513521116,,,,,0.0027639293651423
,0.0665460690527175,0.7900641092064774,,,,0.1263774622496608,,,,0.008609398479449,,,,,,,,,,,,,0.0084029610116951,,,,,
,,0.6551137030883125,,,,,,,,,,,,0.28657262125369,,,,,,,,,,,,,,0.0583136756579974
,,0.4471167078984436,,,,0.5528832921015564,,,,,,,,,,,,,,,,,,,,,,
,,0.8820126784980374,0.0909753712798282,,,0.0270119502221342,,,,,,,,,,,,,,,,,,,,,,
0.0312997591633634,0.0268066102004695,0.7553135959606863,0.051369189404683,,,0.0257257383605174,,,0.1013100290600685,0.0014067915712036,,,,,,0.0014859944156933,,,,,,,0.0043760490306953,,0.0002566069384116,,,0.0006496358942077
,,0.9864140780048234,,,,,,,,,,,,,,,,,,,,,,,,,,0.0135859219951766
