23Na,24Mg,27Al,28Si,39K,44Ca,48Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,63Cu,66Zn,75As,88Sr,90Zr,93Nb,98Mo,111Cd,120Sn,121Sb,138Ba,139La,140Ce,184W,205Tl,208Pb,embedding
,3.7053707695725505e-15,,,,,,,,4.1197103029257076e-15,8.55474387364055e-15,,,,8.585671732906949e-16,,,,,,,,,,,,,,,17922
,,,,,,,,,,,,,,8.932901374147004e-16,,,,,,,,,,,,,,,16384
,,,,,5.654605254609285e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,9.503496458227397e-16,,,,,,,,4.715518287157385e-15,1.1060751817090245e-15,,,,2.6318607507497117e-15,,,,,,,,,,,,,,,17922
,8.842108577258938e-16,,,,,,,,,1.51293304504201e-15,,,,4.2275019460758515e-15,,,,,,,,,,,,,,,17410
,,,,,4.744408914329896e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,2.369114551665109e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,6.7108233941508865e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.371367743272701e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,,,5.18178530497806e-15,,,67108864
,,,,,,,,,,,,,,9.102478957686605e-16,,,,,,,,,,,,,,,16384
,,,,,4.637480392430967e-15,,,,,,,,,,,,,,,,,,,,,,,,32
2.024193843200369e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.8317617900417584e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,7.884177647578653e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,1.4028578517391156e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.532698748626146e-17,268435456
,,,,,4.460135598400794e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,2.435151787584674e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,5.544712064466818e-15,3.881684472701415e-16,,,,,,6.769620232999173e-16,1.1012815773929379e-14,2.466814998532638e-14,,,,2.4873162432492197e-15,,,,,,,,,,,,,,1.0564668320121341e-16,268453638
,,,,,,,,,,1.894329863812164e-15,,,,9.651586025704206e-16,,,,,,,,,,,,,,,17408
,,,,,,,,2.95867346192181e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,,,,,,,1.550081863783376e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,1.0483321750756291e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,2.688901975581033e-15,1.0284795430996443e-15,,,,2.470358549781741e-15,,,,,,,,,,,,,,,17920
,,,,,4.9791301008521056e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,,2.607820227554602e-16,,,,,,,,,,,,,,,,8192
,1.582088696948887e-15,,,,,,,6.993793355448264e-16,1.6218523276722447e-14,1.71540934198829e-15,,,,5.825565743196195e-15,,,,,,,,,,,,,,,18178
,,,,,,,,,,,,9.542450220849517e-16,,,,,,,,,,,,,,,,,4096
,,,,,,,,,3.3890849153380188e-15,2.436889897823053e-16,,,,1.9745470341878025e-15,,,,,,,,,,,,,,,17920
,,,,,,,,,,1.7631235155346857e-16,,,,1.7072609162426799e-15,,,,,,,,,,,,,,,17408
,,,5.512817480367663e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,1.4988451177934781e-15,,,,,,,,,1.6608498494410932e-15,,,,4.581999133152556e-15,,,,,,,,,,,,,,,17410
,9.549109478728139e-16,,,,,,,,,1.9319152895370965e-15,,,,8.047027221078644e-15,,,,,,,,,,,,,,1.0874629721548673e-16,268452866
,1.0803464793621856e-15,,,,,,,,2.3931724689856217e-15,6.339191963880795e-16,,,,1.1363508213962543e-15,,,,,,,,,,,,,,,17922
,,,,,,,,,,1.420178217315299e-16,,,,,,,,,,,,,,,,,,,1024
,2.516013550746317e-15,,,,,,,,9.48633008368581e-15,3.2787550669120345e-15,,,,5.1456381912538673e-14,,,,,,,,,,,,,,,17922
,,,,,,,,,,,,,,8.65027271711251e-16,,,,,,,,,,,,,,,16384
,7.644769537991119e-16,,,,,,,,,8.367418755941272e-16,,,,1.1508860428425052e-15,,,,,,,,,,,,,,,17410
,,,,,,,,,,8.887032785107912e-16,,,,1.3277309126728093e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,1.1591227873997607e-14,7.239856540898953e-16,,,,4.488327965600424e-15,,,,,,,,,,,,,,,17920
,,,,,,,1.9247904904938356e-16,3.385137285513412e-14,1.4950116933586964e-13,6.430990499893146e-16,,,,,,,,,8.660971695979452e-15,,,,,,,3.1442289135747223e-14,,2.0311234770260118e-16,336070528
,,,6.282159751259424e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.947007413851891e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,2.888450569168232e-16,,,,,,,,,,,,,,,,,,,,,256
,,,5.640963485914135e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,2.476818648202302e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,2.6802040334993185e-15,4.295376300013714e-16,,,,9.40125786077249e-16,,,,,,,,,,,,,,,17920
,,,,,,,,,,1.7458031499585018e-16,,,,,,,,,,,,,,,,,,,1024
,,,6.078055270263033e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,7.633366282865947e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,1.278762752023514e-15,,,,,,,,8.790496114969704e-15,1.258148907248729e-15,,,,4.313905308245403e-15,,,,,,,,,,,,,,8.351888219397182e-17,268453378
,1.0586803862535499e-15,,,,,,,,1.0975849694809728e-14,6.4224204722406575e-15,,,,1.676168337946904e-14,,,,,,,,,,,,,,1.6393665923912383e-16,268453378
,,,,,5.0052102792575966e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,5.672985641528055e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,1.4357666715926385e-16,,,,1.1654212642887574e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,2.3996957508192675e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,6.990441272461539e-16,,,,9.700002114319648e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,1.58472273411216e-16,,,,1.4052519639465143e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,7.372734351292285e-15,4.276323883962277e-16,,,,8.509731186472622e-15,,,,,,,,,,,,,,7.78362507357308e-17,268453376
1.9541515949130613e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,1.8565484390674006e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,2.762834133820331e-15,1.2332074917461204e-15,,,,3.731690300708948e-15,,,,,,,,,,,,,,,17920
,,,,,,,,,5.219997879531047e-15,1.3890014479370375e-16,,,,9.61928553360141e-16,,,,,,,,,,,,,,1.0814360006371546e-16,268453376
,,,,,,,,,,3.2457559388288677e-16,,,,9.482009091029442e-16,,,,,,,,,,,,,,,17408
,,,,,,,,,,2.6360752849486957e-16,,,,1.466296273339342e-14,,,,,,,,,,,,,,,17408
,,,,,,,,,,2.7923962955292385e-15,,,,3.9739434723879256e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,3.1977305389955378e-15,8.258299993529154e-16,,,,3.0461137184435903e-15,,,,,,,,,,,,,,,17920
,,2.303077063062352e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,4.139492035593164e-16,,,,8.566256658333587e-15,,,,,,,,,,,,,,,17408
,1.4748983736598055e-15,3.432001379789348e-16,,,,,,,5.591834029886183e-15,4.550077721918472e-15,,,,4.426956771059204e-15,,,,,,,,,,,,,,,17926
,,,,,,,,,,1.2608299911206331e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,2.0346026982391518e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,3.146244984416269e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,,5.79359703840883e-16,,,,,,,,,,,,,,,,,,,1024
,,,5.5079363312086406e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.069105899064473e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,4.580103999938928e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,1.174227606534052e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,2.820928565252332e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,,,,,,,,,,,1.8509978465541206e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,4.384997186962758e-15,3.44104790417341e-15,,,,7.70706564476711e-15,,,,,,,,2.2955102902992213e-16,,,,,,,4212224
,,,,,,,,,,,,,,1.0144167881406771e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,,1.7007698376017448e-16,,,,3.2601038946461446e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,,,,,,,,,,,,1.2477694370889891e-15,,,,,,,,2097152
1.881160191846021e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,8.174112640652205e-16,,,,,,,2.501896395551785e-15,,,,,,,,,,,,,,,,,,,,516
,,,,,,,,,,,,,,3.63398137698452e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,1.6705608033298514e-14,2.503490777290981e-15,,,,2.9615638906041896e-14,,,,,,,,,,,,,,1.544656229518605e-16,268453376
,,,,4.530233533905782e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,4.504471692126588e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,3.888345412562559e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,1.3959296498380762e-16,,,,,,,,,,,,,,,,,,,1024
,,,5.731509221231101e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,3.107192179160902e-16,,,,2.143316651219445e-15,,,,,,,,,,,,,,,17408
,1.173852988130259e-15,,,,,,,,,2.087453060356757e-15,,,,4.755852515406773e-14,,,,,,,,,,,,,,5.458914216943667e-17,268452866
,,,,,,,,,,,,,,,,,,,,,,,5.0280321303180193e-17,,,,,,8388608
,,,,,,,,,,,,,,1.714528591852294e-15,,,,,,,,,,,,,,,16384
,,,,,5.1382189795619766e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,,,1.0564072981013239e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,,,,,,,,,,,,,1.979202893863616e-15,,,,,,,,2097152
,,,,,,,,,,,,,,1.6967633211957634e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,,1.220043852463577e-15,,,,2.039955336036486e-15,,,,,,,,,,,,,,,17408
,2.855829820443054e-15,,,,,,,,6.194165645406787e-15,3.93797228087878e-15,,,,7.734520933281504e-15,,,,,,,,,,,,,,,17922
,,2.586094365993504e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,4.496293876791055e-16,,,,1.4141345343883036e-15,,,,,,,,,,,,,,,17408
,,2.268486250286955e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,6.090550438279041e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,4.595752106982223e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,,,3.7163475020736315e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,,,,,,1.1848015595504214e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,,,,,2.2378022175896553e-16,,,,,,,,,,,,,,,8.145246823879777e-17,268443648
,,,,,,,,,2.667157120376745e-15,,,,,,,,,,,,,,,,,,,,512
,9.777173664939672e-16,,,,,,,,,5.899251978223268e-16,,,,8.62604734803543e-16,,,,,,,,,,,,,,,17410
,,,,,,,,5.038353743438618e-16,,2.1233893185066708e-16,,,,,,,,,,,,,,,,,,,1280
,1.2776224265109968e-15,,,,,,,,7.344466214254359e-15,3.611654361033773e-15,,,,1.1572618796583928e-14,,,,,,,,,,,,,,8.084976416853861e-17,268453378
,,,6.683102579382826e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.575761530684953e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.7323807269222364e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.523976100561044e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.927709181473393e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,1.1064729310876657e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,,1.432302570642119e-16,,,,1.1121255820921376e-15,,,,,,,,,,,,,,1.0840190180811226e-16,268452864
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6303822786987006e-16,268435456
,,,,,,,,,,3.133172797113383e-16,,,,,,,,,,,,,,,,,,,1024
,2.3096149078681523e-15,,,,,,,6.721004233920995e-16,4.896000410625348e-15,5.691323427985802e-15,,,,,,,,,,,,,,,,,,,1794
,,,,,4.976521873448059e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0521618029388541e-16,268435456
1.8310245605905917e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5277946821161354e-17,268435456
,,,,,,,,,,1.0962854743237713e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,5.8580306461719445e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,3.360070991843176e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,4.392370848275438e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,3.173009818867953e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,2.8128258987393e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,,4.52011979916984e-15,,,,,,,,,,,,,,,,,,,,,,,,32
1.890744885636376e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,1.866029291419873e-15,,,,,,,,9.745093336433935e-15,4.582120363440312e-15,,,,8.468547994155087e-15,,,,,,,,,,,,,,,17922
,,,,4.218425387515345e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,4.180502692759116e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,2.48232142230093e-16,,,,3.397638746956037e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,6.838860529309496e-17,,,,,,,,,,,,,65536
,,,,,4.564455892895633e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,1.532761359030778e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,1.913156305100174e-15,6.9204420619536524e-15,,,,,,,,,,,,,,,,,,,,768
1.8347109448214926e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,6.224608093237509e-15,2.7867632587670643e-16,,,,6.489339428405689e-15,,,,,,,,,,,,,,4.756201414806501e-16,268453376
1.9814312173818035e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,4.965583597823786e-15,1.038525408020869e-15,,,,5.2102425365949296e-15,,,,,,,1.1251338273891166e-15,,,,,,,,2115072
,,,,,,,,,,8.696508067887829e-16,,,,1.1113180049030828e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,1.5933829864884604e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,1.2274020832883586e-15,3.0476912128135957e-15,1.3818170606647417e-15,,,,,,,,,,,,,,,,,,,1792
,,3.0955254101962984e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,7.001301060278052e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,2.4344875191461286e-15,3.621873472755445e-15,,,,2.0391478886203974e-15,,,,,,,,,,,,,,,17920
,,,,,,,,,,2.741730224763137e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,2.0039036242410993e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,5.4069887152078595e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.518053269063414e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,7.760517927904724e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.4665571453554575e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,5.765792871520527e-15,1.3752353523646028e-15,,,,7.055404449436697e-15,,,,,,,,,,,,,,,17920
,,,,,4.449703527038596e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,4.096190912888071e-16,,,,,,,,,,,,,,,,,,,1024
,2.3951392296778014e-15,,,,,,,,2.4475344322687045e-15,2.6775615021135637e-15,,,,3.0113906245466043e-15,,,,,,,,,,,,,,,17922
,,,6.496666112939538e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,4.525335834850939e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,2.9738244317423105e-16,,,,,,,,,,,,,,,,,,,1024
1.9600499044725155e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,2.591050301889373e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,2.4018702363396945e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,1.903419325677907e-16,,,,7.15715061024155e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,3.2259986760335007e-15,6.283766348672464e-16,,,,3.3836532120528037e-15,,,,,,,,,,,,,,,17920
,,,,,,,,,,1.111873928601111e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,1.6089714407658004e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,5.268786718639968e-16,,,,2.1126313134947697e-15,,,,,,,,,,,,,,,17408
,,,5.673566645322177e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,4.504471692126588e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,3.58696257351412e-15,2.726141631309382e-16,,,,1.780744470890016e-15,,,,,,,,,,,,,,,17920
,,,,,,,,,,,,,,9.247830523284277e-16,,,,,,,,,,,,,,,16384
,,,5.98855677635274e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.7111724746197455e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,7.16691974087542e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,2.6135587679467313e-16,,,,5.0527775727073845e-15,,,,,,,,,,,,,,,17408
,,,5.995182132374995e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.8829057195332614e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,8.7394801974244095e-16,3.1898644269456183e-16,,,,,,,4.765531279399618e-15,5.293645418254043e-15,,,,6.03632587018848e-15,,,,,,,,,,,,,,,17926
,,,,,,,,,5.676639139910578e-15,1.7569784420533946e-15,,,,4.504477952105873e-15,,,,,,,,,,,,,,,17920
,,,,,,,,,2.7954512418991218e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,1.7943004240893644e-16,,,,,,,,,,,,,,,,,,,1024
1.9829056762841272e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,2.4752034938241975e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,6.011508861690757e-15,1.8624601350673836e-15,,,,3.990901165855403e-15,,,,,,,,,,,,,,,17920
,,,,,5.41988406808703e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,1.920739830430508e-16,,,,,,,,,,,,,,,,,,,1024
2.1259395646135505e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,5.410184236075391e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,1.7735158183862444e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,1.9623991552194097e-15,,,,8.803700054600733e-16,,,,,,,,,,,,,,,17408
,,2.6269747160809253e-16,,,,,,,,6.055136242643818e-16,,,,3.2544515031876134e-15,,,,,,,,,,,,,,,17412
,,,,,,,,,2.4149171494622705e-15,2.234503742094722e-15,,,,8.25859505503295e-15,,,,,,,,,,,,,,1.0177216395374974e-16,268453376
,,,,,,,,,,3.247487850127721e-16,,,,1.3253084406515815e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,,,,,1.1072805082767204e-15,,,,,,,,,,,,,,7.6716950095166e-17,268451840
,,,,,,,,,,2.2013314507169505e-16,,,,,,,,,,,,,,,,,,,1024
2.2402188976217454e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,5.876857003718219e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.0469631989120916e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,1.1811558084350938e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,5.266011225058259e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,6.598998700111296e-16,,,,2.211147684635285e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,1.2868106090731166e-16,,,,1.4738903150054782e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,3.667418363042345e-15,9.787697362126097e-16,,,,5.046317474286824e-15,,,,,,,,,,,,,,,17920
,,,,,,,,,,3.1227804942618157e-16,,,,2.2676734160421785e-15,,,,,,,,,,,,,,,17408
,1.6550693464916328e-15,,,,,,,5.276031527102118e-16,3.4819035725666754e-14,3.5396012839452353e-15,,,3.1258451171530923e-16,2.7407096067724973e-14,,,,,,,,,,,,,,7.637254776930363e-17,268461826
,,,,,4.423623348633106e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,6.607567336790592e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,,,,,,,1.2764183062215582e-16,,,,,,,,,,,,,,,,,,,1024
,4.19342898937983e-15,,,,,,,1.008090343721039e-15,4.047268829403396e-14,1.193673875631816e-14,,,,6.684026770816481e-14,,,,,,,,,,,,,,,18178
,,,6.331906109036078e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
1.8590414125105018e-15,,,5.789682524984225e-15,,,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,2.2795369987809126e-15,,,,1.2655525302614423e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,2.575828728518726e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,1.676265140423829e-15,,,,2.1457392530136374e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,3.1324959733826835e-15,1.2782406370911787e-15,,,,3.639634027988993e-15,,,,,,,,,,,,,,,17920
,,,,,,,,,,5.603071764483055e-16,,,,3.3473152233236546e-15,,,,,,,,,,,,,,,17408
,,2.9414381894730544e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,1.0945534238485131e-16,,,,,,,,,,,,,,,,,,,1024
,,2.7150244482014117e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,3.5137964499863376e-15,,,,,,,6.469822223095114e-16,8.844858078252761e-15,5.419218618428232e-15,,,,1.7274486589204253e-15,,,,,,,,,,,,,,,18178
,,,,,,3.898032666412418e-16,,,,,,,,,,,,,,,,,,,,,,,64
,6.50258329588107e-15,,,,,,,,9.529819794094388e-15,4.967327721091297e-15,,,1.9787897727904098e-16,4.605416925040582e-15,,,,,,,,,,,,,,7.267022968477116e-17,268461570
,,,,,,,,,,3.978411758923239e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,2.712285227507304e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,1.3266477700040933e-16,,,,,,,,,,,,,,,,,,,1024
,4.967708271424694e-15,3.5577868196828426e-16,,,,,,,1.3443886042850252e-14,1.2028883785931419e-14,,,,3.4143385497774797e-15,,,,,,,,,,,,,,1.8856138402735457e-16,268453382
,,,,,5.58158075507395e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,4.9726642955676675e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
2.051473465669111e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,3.851984302093312e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,4.561848084618625e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,1.5223690561792192e-16,,,,,,,,,,,,,,,,,,,1024
,,,,4.6187198216703154e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,3.538471773265713e-16,,,,1.8461527727386996e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,1.9986819626407886e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,1.1877365194378792e-16,,,,,,,,,,,,,,,,,,2048
,,,,4.8462553130469153e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,2.9289639017333847e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,4.7535557311120755e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,4.6218322853876715e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,5.4321523959932935e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,7.061554822366049e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,9.64127263763984e-15,,,,,,,1.6610230962415422e-15,,,,4.405154393095211e-15,,,,,,,,,,,,,,,17416
,,,5.437441204192925e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.992972883380171e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,7.141522941283755e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.623359609000846e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.314472408770357e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.807001459068375e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.881220091241775e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.765220173242359e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.8717427357529714e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.82379677244928e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,2.19558253987475e-15,,,,,,,,6.724738714570309e-15,2.9462020437089168e-15,,,,5.551011819868482e-15,,,,,,,,,,,,,,1.8322316181346478e-16,268453378
,,,,,,,,,,,,,,1.053177248891046e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,3.162938770668687e-15,,,,,2.6908090839507986e-15,,,,,,,,,,,,,,,16896
,,,,,,,,,,6.261249831670507e-16,,,,1.3293459372779496e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,,,,,,,,,,,,,,,,3.6719649824018644e-17,,,,33554432
,,,,,,,,,,,,,,2.8474660813303844e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,9.64724166274226e-15,1.6043850874534688e-15,,,,2.597945363814756e-15,,,,,,,,,,,,,,3.8357882053008335e-16,268453376
,,2.4068500067549196e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,4.46535163408185e-15,,,,,,,,,,,,,,,,,,,,,,,,32
2.0853886271484765e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,4.932185779722265e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,,,,,,,,,,,,5.78682030678714e-17,,,,,,8388608
,,2.4886107069297636e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,1.4429692593092959e-15,,,,,,,,1.1728219937601724e-14,4.869466883156771e-15,,,,8.295740750724114e-15,,,,,,,,,,,,,,7.654474893223481e-17,268453378
,,,,,5.9701747846249744e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,1.0720368372583417e-16,,,,,,,,,,,,,,,,,,,1024
