23Na,24Mg,27Al,28Si,39K,44Ca,48Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,63Cu,66Zn,75As,88Sr,90Zr,93Nb,98Mo,111Cd,120Sn,121Sb,138Ba,139La,140Ce,184W,205Tl,208Pb,embedding
,,9.647675312183798e-15,,,,,,,,,,,,,,,,,,,,,1.369481568063743e-16,,,,,,8388612
,1.387449982579622e-15,1.456213148644488e-15,,,,1.0291132330167107e-15,,,3.289926931829129e-15,2.305258301502497e-16,,,,,,,,,,,,,4.2175248969957277e-16,,,,,1.1030686922757731e-16,276825670
,,,,,4.370878520576227e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,,,,,,,,2.698414489153746e-15,,,,,,,,,,524288
,,,,,,,,,,,,7.057899445943141e-16,,,,,,,,,,,,,,,,,4096
,,,6.397624759305183e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.543434415817849e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,5.206839046927101e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.7351552414591274e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,6.2558712375195525e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,2.1164652172284097e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,,,,,,,,,,,,3.7859333418199597e-17,,,,33554432
,,2.643960867024226e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.417842797464331e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.20159497571046e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,2.33754320010439e-16,,,,,,,,,,,,131072
,2.2518150717426372e-15,1.7340085039842183e-14,,,,,,,4.031424921746605e-15,2.8318006717465925e-16,1.224829205960747e-16,,,,,6.551973737785846e-16,,,,,,,9.55404867881403e-16,,,,,,8457734
,,3.556515732780897e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,3.030274908897224e-16,,,,,,,,,,,,,,,,,,,,,256
,,,5.297834787305642e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,2.435355694849318e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,4.175277392098712e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,2.3014912845140905e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,7.83078743753911e-16,9.838240484827572e-15,,,,4.240356932371445e-16,,,,2.0800921572479529e-16,,,,,,,,,,,,,1.9980687100194827e-16,,,,,,8389702
,,2.266585830629019e-15,,,,1.0254293441369464e-15,,,,,,,,,,,,,,,,,,,,,,,68
,,4.770974219386762e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,6.044104273782038e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,8.084180952905317e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,4.722960300359564e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,8.091633910386077e-16,,,,,,,,,,,,,,,,,4096
,,,5.873185151468873e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,4.363429384024526e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.029488501959898e-17,268435456
,,,5.344269662552321e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,4.970991631395401e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.902437008669099e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,4.120663098424808e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,8.503577657340667e-16,3.285762459071011e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.851463954534793e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,2.841983613531319e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,3.1159680901947985e-15,1.0564523444273694e-16,,,,,,,,,,,,,,,,,,,1536
,,7.58164940507952e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.1244426368295663e-15,,,,2.247991223423311e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,3.4835785961912424e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.798664064976526e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.7854637530088956e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.7792097809189192e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,4.442692733306099e-16,,,,,,,4.942532432802259e-15,,,,,,,,,,,,,,,,,,,,516
,,,,,4.198749762227154e-15,,,,,,,,,,,,,,,,,,,,,,,,32
1.6767270670296457e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,1.1373470749388938e-15,,,,1.8843877078566695e-15,,,,,,,,,,,1.0305896983549656e-16,,,,,,,,,,,,131140
,,6.521297007521543e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.3709935188020196e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,6.566093980880543e-16,,,,,,,,,,,,,,,3.79245670251746e-17,,,,33555456
,,3.606219393770311e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,4.8608494709663e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,4.47259100679406e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,9.104489331976423e-15,1.272958305893817e-16,,,,,,,,,,,,,,,,,,,1536
,,8.392355899718168e-16,,,,,,,5.8079762721118485e-15,2.2914018977004155e-16,,,,,,,,,,,,,,,,,,,1540
,,6.024444532576403e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.792926530654247e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,9.572775478680487e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,4.8734903692183785e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,4.647327992547223e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,4.149908448827118e-15,,,,2.7668043406005523e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,4.439547838308494e-16,,,,4.667073320910469e-16,,,,,,,,,,,,,,,,,9.693931056656433e-17,,,,,,8388676
,,,,,,,,,3.5291196401657386e-15,,,,,,,,,,,,,,,,,,,,512
,,2.420691515383807e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.6659731105419563e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,5.218691569713827e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,,,,,,,,,,,4.0669310050801054e-16,,,,,,,,,1048576
,,4.589652322402641e-14,,5.450757040322025e-14,,4.3539432594862695e-16,,,,,,,,,,4.558476065777414e-15,1.3185333056468804e-16,,,,,,2.715880266201845e-15,2.8104392834446228e-15,5.361172095160953e-15,,,,58916948
,,4.780722534756497e-15,,,,2.9878374267085644e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,2.2080824272258406e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,5.370771086641349e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.820705923994057e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,2.0248907528975775e-15,3.998460982318104e-14,,,,3.029460947882314e-15,,,4.746829085418952e-15,3.422428631222504e-16,,,,,,2.7998536338538734e-16,2.122016548769408e-16,,,,,,2.0075535145913978e-16,,,,,2.229262014744693e-16,277022278
,,4.448982017934933e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,4.287014348369316e-15,,,,6.380078196510232e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,4.3483534638735886e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.455282580842395e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.1938076121000506e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,1.0064507361271422e-16,,,,,,,,3.648943029259934e-17,,,,33685504
,,,,4.692304499519007e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,3.791752784954539e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,5.591428355190208e-15,,,,,,,,,,,,,,,,,,,,,,,,32
1.8809555023321013e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,8.115867899376576e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,2.645226548898527e-15,4.344685307710204e-14,5.413196318420148e-15,,,1.1058788186693112e-14,1.4337263002458117e-16,,2.8224134185751017e-15,,,,,,,9.843485311195146e-17,1.0064507361271422e-16,1.1072110957302081e-16,,,,,1.4945091043041464e-16,,,,,1.1590339318586496e-16,277283534
,,5.703691521872238e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.1209949349039284e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.5496158321108086e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.3775915779863436e-15,,,,1.9839795570570074e-16,,,,,,,,,,,3.2772394110086857e-16,,,,,,,,3.772886620424947e-17,,,,33685572
,,9.793900851316034e-15,,,,1.2246659150317576e-15,,,,,,,,,,,4.3652179668984287e-16,,,,,,8.021814092316679e-16,,,,,1.5111846873890014e-16,276955204
,,4.2697376586963555e-16,,,,,,,,,,,,,,,,,,,,,9.357649858196864e-17,,,,,6.717056093517133e-17,276824068
,,,,,,,,,3.2681820766248217e-15,,,,,,,,,,,,,,,,,,,,512
,,8.348330401949983e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.908110063385685e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.960650132099976e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.202409098310808e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,7.003492253819519e-16,,,,,,,,,,,,,,,,,4096
,,,5.402444161786412e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,3.3378061302524564e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,3.0197262751743494e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,9.234182759076228e-16,,,,,,,,,,,,,,,,,4096
,,4.0118774942805393e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,5.904948124628568e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.7735069264611905e-15,,,,2.9786277045091464e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,5.424429527833412e-15,,,,4.608745326992142e-16,,,,,,,,,,,1.2961184906813995e-16,,,,,,,,,,,,131140
,,,,,,,,3.0356766865725776e-16,,,,,,,,,,,,,,,,,,,,,256
,,8.922395234385683e-14,8.764056799058763e-15,,,1.3029484797234053e-15,,,3.039861271707426e-15,1.2400493468638795e-16,,,,,,9.295063216085944e-17,1.2840489749307556e-16,,,,,,1.718696616134374e-16,,,,,,8586828
,,5.81342094827227e-15,,,,2.1405444644301248e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,5.520664857225994e-16,,,,,,,,,,,,,,32768
1.653133828791792e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,3.6233067784004356e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,2.0146786310550652e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,7.269720362253615e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.5338983860196275e-16,5.3922742044278585e-15,,,,,,,,,,,,,,,,,,,,,,,,,,12
,7.55710931453476e-16,1.4549552917187204e-15,,,,2.6040997417668124e-16,,,,,,,,,,,,,,,,,1.0081947930703264e-16,,,,,,8388678
,,,,,,,,,,,,,,,,,,,,,,,1.662649703533936e-16,,,,,,8388608
,,6.267506388814587e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,1.440966784464784e-16,,,,,,,,,,,,,,,,,,,1024
,,5.172248234151721e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,4.571695265607844e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,8.810592064119688e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.945845771158688e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.923827509476861e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.049926170208014e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,7.109343856901557e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.464716507785648e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.4719363096799338e-15,,,,4.660933506110858e-16,,,,,,,,,,,,,,,,,,,,,,,68
,1.3623629129334317e-15,1.2900172919930346e-14,,,,2.1965967723931346e-15,,,5.958014899383238e-15,2.6811124195754035e-16,,,3.2187983531655977e-16,1.368942623993942e-15,,,,,,,,,4.589158737820841e-16,3.918504877026661e-17,1.1105129629603786e-16,,,1.2788616155111737e-15,327181894
,,2.3986790191828857e-16,,,,1.2992645908436365e-15,2.10703357236244e-16,,,,,,,,,,,,,,,,,,,,,,196
,,4.445837122937329e-16,,,,5.938012517650182e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.029488501959898e-17,268435456
,,1.296465622291931e-15,,,,3.475951716565724e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,1.8118715121604405e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,1.0236868771199943e-15,8.642335817438167e-15,,,,,,,,2.4057170898911564e-16,,,,,,,,,,,,,1.114577977723704e-15,,,,,,8389638
,,,5.6128249183361995e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.2266547145217845e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.3071573556243106e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.6737779122499129e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,2.3818118136528757e-15,8.820636354420997e-15,,,,1.9379310693989147e-16,,,5.4687572298354995e-15,,,,,,,1.561334049408855e-16,,,,,,,1.9816858153692893e-16,,,,,6.493195273555386e-17,276890182
,,,,,,,,,,,,6.541031849404052e-16,,,,,,,,,,,,,,,,,4096
,,,5.861155025584357e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.8955641385333305e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.818502234067202e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.750385337212816e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.8686562508846576e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.6803596159155e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,1.149122500238577e-15,8.869063391233263e-15,,,,3.727249592464813e-15,,,,,,,,,,1.572759528850252e-16,,,,,,,,,,,,,65606
,,,5.835990149317954e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.396172249819923e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,4.552754961627507e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,4.503887220880649e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,2.5158114843775476e-15,,,,,,,,,,,,,,,,,,,,512
,8.321126491629844e-16,,,,,,,,3.720474016508183e-15,8.395135385815376e-16,,,,1.5958531268105828e-15,,,,,,,,1.224717179492117e-16,,,,,,2.237011136261477e-16,272647682
,,1.903380426631743e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,2.6083665779673183e-16,,,,,,,,,,,,,,,,,,,1024
,1.0499143639079121e-15,7.725044892470349e-15,,,,6.653299708414959e-16,,,6.521206124991399e-15,1.6661329287193276e-16,,,,,,,,,,,,,2.249570263766424e-15,,,,,1.877972334213873e-16,276825670
,,3.310623521581493e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.506212885638762e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.4882827853072706e-15,,,,4.1758891236535066e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,2.659683825913122e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,5.496145634487072e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,1.3623629129334317e-15,1.067221627132351e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,5.85819492525523e-16,,,,,,,,,,,,,,,,,1.6755836917165156e-16,,,,,,8388672
,,2.364088206407489e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.850461447522464e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,8.049590140129935e-16,,,,,,,,,,,,,,7.809753642937865e-17,,,,,,,3.763976167205046e-16,,,,,,8454148
,,1.4729407589247217e-14,,,,1.1973438625124766e-15,,,,,,,,,,1.2528467471456336e-16,,,,,,,,,,,,,65604
,,1.6206775626637149e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,5.065298001160602e-15,,,67108864
,,,6.574297731949468e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.40070115040414e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,1.98092067910788e-16,,,,,,,,,,,,,,,,8192
,,,,,,,,,2.528858397500121e-15,,,,,,,,,,,,,,,,,,,,512
,,5.911219046299134e-15,9.75790084875481e-15,,,,,,,,,,,,,,,,,,,,,,,,,,12
,,1.6892306135080886e-15,,,,2.389206470458411e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,,5.252563115128264e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.152755797011221e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.680734389583214e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,2.462774833412467e-15,2.4482810583427473e-14,,,,8.774601528154896e-16,,,7.495373541411868e-15,2.300062150076716e-16,,,,,,9.61628126465471e-16,,,,,,,2.622583722607193e-15,,,,,1.285601579058431e-16,276891206
,,5.508724203744748e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,9.84517711141418e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.565344809163802e-16,,,,,,,,,,,,,,,,,,,,,8.978255596747903e-17,,,,,,8388612
,,1.4753954414941135e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,1.458779469255662e-15,,,,,,,,2097152
,,,,,,,,,,5.564970754650137e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,1.3195699734755295e-16,,,,,,,,,,,,,,,,,,2048
,,3.706847695148471e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.716287387572626e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,2.262077909726103e-15,6.282304696992231e-16,,,,,,,4.762050658789604e-15,,,,,,,,,,,,,,,,,,,,518
,,,,,,3.362365389450898e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,3.09698794426045e-14,6.526294385554991e-15,,,5.192026252887325e-16,,,,,,,,,,,,,,,,,,,,,,,76
,,2.8766638929247086e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,4.169749308853896e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,2.9843597986567124e-16,,,,,,,,,,,,,,,,,,,,,256
,,1.4455214153121085e-15,,,5.3671392400301534e-15,8.974145262464283e-16,,,,,,,,,,2.6318993614887e-16,,,,,,,,,,,,,65636
,,,5.4452758571248576e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.1140767723488469e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.3546542794642407e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,6.937408366518101e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.883184932179954e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.238150395495503e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.3612451023590068e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,3.2112340269695284e-16,,,,,,,,,,,,,,,,,,,,,256
,,3.791752784954539e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,4.428254913068265e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,2.5120025197726504e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,5.386636315759274e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,3.794897427268953e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,8.457964636839941e-16,1.4862740221231943e-14,,,,6.4169170853078775e-16,,,9.193643063586369e-15,1.1309303756871304e-16,,,,,,,,,,,,,1.238417995147547e-16,,,,,1.0815436160942546e-16,276825670
,,,,,,3.1904508217397693e-16,,,,1.908619438550052e-16,,,,,,,,,,,,,,,,,,,1088
,9.085142752432848e-16,5.107449986833263e-15,,,,,,,,,,,,,,1.1934344376659426e-16,,,,,,,7.434810713158459e-17,,,,,,8454150
1.7718370124571303e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,5.560810732992782e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,6.954294855257376e-15,,,,1.0484536743032808e-15,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,,,,1.2374612462660642e-16,,,,,,,,,,,,,,,,,,2048
,,1.014391737323423e-15,,,,,,,3.924875305973213e-15,1.62655571576379e-15,,,,,,,,,,,,,,,,,,,1540
,,3.97728642882195e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.156536300858249e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,4.0873486571433574e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,4.557468590077245e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,2.9568334288860063e-15,,,,,,,7.684553257506246e-15,2.494051524952996e-16,,,,,,,,,,,,,9.116216705456341e-17,,,,,,8390148
,,3.7823191106944767e-16,,,,,,,2.5114625133366903e-15,1.5396935223781844e-16,,,,,,,,,,,,,,,,,,,1540
,,,,,,,,,3.311671437578126e-15,2.1718906932603122e-16,,,,,,,,,,,,,,,,,,,1536
,8.207093940378028e-16,3.511880377020992e-16,,,,9.142989429419663e-16,,,2.789795961041024e-15,,,,,,,,,,,,,,2.1153359642075636e-16,,,,,,8389190
,,,,4.595391284833465e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,7.134500995416913e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.9303536671612876e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,8.571997188091754e-16,2.3983461667248593e-15,,,,5.287193628959282e-16,,,,,,,,,,1.5464810179428275e-16,,,,,,,,,,,,5.2963996126544455e-17,268501062
,,1.7659597849065889e-15,,,,4.538137703474594e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,3.614691489256014e-15,,,,,,,3.0115931346694932e-15,1.0962894357701388e-16,,,,,,,,,,,,,,,,,,,1540
,,,5.259188471150521e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,3.8735134851293815e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.489867880820076e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.208415839634808e-15,,,,,,,,,,,,,,,,,,,,,1.3979361203509687e-16,,,,,,8388612
,,2.4710057924144817e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,1.4823335994546065e-16,,,,,,,,,,,,131072
,,,5.243090123226276e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,4.494589463959758e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,1.4791608191230683e-15,,,,,,,,,,,2.44272027024164e-16,,,,,,,,,,,,131136
,,1.147724369308155e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,8.24130370575358e-16,1.731429760837471e-14,,,,5.741538937418566e-16,,,,,,,,,,,,,,,,,,,,,,,70
2.1360567983411537e-15,2.337339210293876e-15,2.4336585852881436e-14,,,,1.81470098255567e-15,,,8.478238899914023e-15,1.4132541160370416e-16,,,,,,1.5773297206268114e-16,,1.4104251764647198e-16,,,,,6.019647465663881e-16,,,,,2.1078605408025967e-16,277153351
,,2.3955343768684717e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,4.3263412203558643e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,6.86720715674101e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.97696480410591e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,5.309650310772058e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.717666216142141e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.294875553350278e-15,,4.822064559173348e-15,,,,,,,,,,,,,,,,,,,,,,,,40
,1.826474480236242e-15,2.3049171058141445e-14,,,,6.653299708414959e-16,,,9.252354347365598e-15,1.3197235295494215e-16,,,,,,9.455019928265508e-17,,,,,,,3.5346153649591235e-16,,,,,2.660625166853625e-16,276891206
,,,,,,,1.794775229596475e-16,,,,,,,,,,,,,,,,,,,,,,128
,,,,,,,,,,,,,,5.961548428240351e-16,,,,,,,,,,,,,,,16384
,,,5.585393409984094e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.311957005041291e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,5.3011597512547854e-15,,,,,,,,,,,,,,,,,,,,,1.5919444188028815e-16,,,,,,8388612
,,,8.837398366473058e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,9.312323539857786e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,7.223513284230334e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,4.609358523287016e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,7.314697406432115e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,7.751266765558736e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.861508469640123e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.8247167629430005e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.7964723274716034e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.212176955696627e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.3345691109120716e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.384951882948848e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,7.083046650902235e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.9006784064985796e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,7.80304783209583e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,7.197941944404193e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.323526452381225e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.481250273115875e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.698662849247566e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,2.4636238318872516e-15,,,,,,,,,,,,,,,,,,,,512
,,4.0653361609424367e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.244717172945917e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.408953556146133e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,4.134518291859613e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
