23Na,24Mg,27Al,28Si,39K,44Ca,48Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,63Cu,66Zn,75As,88Sr,90Zr,93Nb,98Mo,111Cd,120Sn,121Sb,138Ba,139La,140Ce,184W,205Tl,208Pb,embedding
,,,,,4.609203566787777e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.556916380671056e-16,268435456
,,,,,5.094294046875532e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,1.7624555970246301e-15,,,,,,,,,,,,,,,,,,,,,,,,,,7.2469953551212e-17,268435460
,,2.35420296073685e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0200239764600633e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.280200257161916e-17,268435456
,,3.835326458628988e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0277729596070879e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0277729596070879e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.988694302573218e-17,268435456
,,,,,,,,,,,,,,,,,2.371402777239238e-16,,,,,,,,,,,,131072
,,,,,,,,,,1.1661251026373499e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.925953234456266e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.115374513680552e-17,268435456
,,,,,,,,2.978237708457537e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.572941542296133e-17,268435456
1.7912631633296798e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,5.486443985456379e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.381370764325176e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,9.432779165597297e-16,,,,,,,,,,,,,,,,,,,,,,,,,,1.7329354072975694e-16,268435460
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7372403671859763e-16,268435456
,,3.8793514510308256e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.289547059757428e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,3.256713536192209e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,5.169926354687873e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,5.000405404615851e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.795567723561148e-17,268435456
,,,5.416821559612857e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.451056132327358e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.240268912218017e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,2.505145539145679e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.57611821508221e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,4.919557061122369e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,3.017721225662893e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,1.3258834577618214e-16,,,,,,,4194304
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0553251456760765e-16,268435456
,8.420101041227995e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,1.206483947641736e-15,,,,,,,,,,,,7.381683453661536e-16,,,,,,,,,,,,,,1.2163328870923343e-16,268451844
1.8708901054073424e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,6.95370258216453e-16,,,,,,,,,,,,,,,16384
,,4.020860102496401e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.842323314081703e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0299817906899442e-16,268435456
,,9.146616462302148e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6365028944258717e-16,268435456
,,,,,,,,,,,,8.291758339400979e-16,,,,,,,,,,,,,,,,,4096
,,1.5319537449392826e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,5.008275767757826e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,4.747534004254107e-17,,,,,,8388608
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.162950664953426e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.900123060016584e-17,268435456
,,2.621884699114064e-15,,,,,,,,,,,,,,,,,,,,,,,,,,2.545723097525894e-16,268435460
,,,,,,,,,3.947279485720578e-15,,,,,,,,,,,,,,,,,,,2.0678659081650528e-16,268435968
,,,,,4.5831233883823275e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,2.9328158831736345e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1954071942719323e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.945644011840419e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7699585881428972e-16,268435456
,,7.627757509320194e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2249429452388944e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.833713255935152e-17,268435456
,,,,,,,,,,1.2076941748671733e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.721783191878672e-17,268435456
,,4.0554509152717974e-16,,,,2.507291457652523e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,2.7894937049110686e-15,,,,5.902602381531951e-16,,,5.4911614095828295e-15,,,,,1.84607308323756e-15,,,,,,,1.3827937188043747e-15,,,,,,,1.6642943834490053e-15,270549572
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0226069939040302e-16,268435456
,,,,,5.287286947948999e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,6.995685667538355e-16,,,,,,,,,,,,,,,,,,,,,,,,,,4.377939873499946e-16,268435460
,,,,,4.49705900920779e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,4.5562160974693676e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7845956178071687e-16,268435456
,,,,,,,,,,,,,,8.28609528594488e-16,,,,,,,,,,,,,,,16384
,,7.904485527622537e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,1.8871712729427184e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,8.181119335475687e-16,,,,,,,,,,,,,,6.930817063458549e-16,268451840
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0174409590160948e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.468386205840687e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1422865254016858e-16,268435456
,,3.178097478331779e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,7.906955476886903e-16,,,,,,,,7.587361257812941e-15,,,,,,,,,,,,,,,,,,,9.063714164801202e-17,268435970
,,,5.3086090052238474e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,3.9799797524089793e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,1.1831273809168864e-16,,,,,,,,,,,,,,,,,,2048
,,2.423384838970835e-16,,,,,,,,,,,,,,,,,,,,,,,,,,1.9240782830419138e-16,268435460
,,2.1674847185353312e-15,,,,2.869539790795636e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,,5.2864089219806815e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,4.739604458815144e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,4.57787923827911e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,4.609203566787777e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.672665000271653e-16,268435456
1.921762966113939e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.116456420146888e-16,268435456
,,,,,4.9221652885264174e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,5.5115760631090565e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4489164674779615e-16,268435456
,,3.2315563976768693e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5555684862179776e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,6.127148902055121e-17,,,,,,8388608
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.782052907055802e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6055066850982496e-16,268435456
,,,,,,,,,2.362082861153064e-15,,,,,,,,,,,,,,,,,,,,512
,,,5.304483400093428e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.3047739019904425e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,7.876183999475997e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,4.548775931675518e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.857073461132571e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.70946714209555e-17,268435456
,,4.75984927760207e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,8.06660104863944e-16,5.27871450143131e-16,,,,,,,,,,,,,,,,,,,,,,,,,,3.525545915797462e-16,268435462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.203945064388401e-17,268435456
,,9.190641960070382e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.832477925389633e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.439332908794055e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1982518341694396e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3881595177380156e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2585221028255958e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.238385296974634e-17,268435456
,,,,,,,1.4887443251213801e-16,,,,,,,,,,,,,,,,,,,,,,128
,,,5.611569010369795e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,7.169836727361054e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.993570218276318e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.448726558083088e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.069962175340348e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.290045645853986e-17,268435456
1.902593578533217e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,2.524013140348989e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0406880468269262e-16,268435456
,,,5.258920030537884e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,4.744820494496244e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,3.2315563976768693e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,5.530147785988376e-16,,,,,,,,,,,,,,32768
,,3.0208658679773124e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,4.549159000585701e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.910703576446173e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.8310766343685113e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,4.397954750394006e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.839853344839454e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1285104323671908e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.565566814695085e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.601201725209857e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.401976401759255e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.830007956147383e-17,268435456
,,3.071567589879577e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0389660351976131e-16,268435456
,,1.3850992268075167e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.78942832650562e-17,268435456
,,,5.760985014896549e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,2.451236592763009e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.720547861333151e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.687342959292438e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.419196518052373e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.633919946166778e-16,268435456
1.8635173369455527e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.954254069986972e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.185489617549764e-17,268435456
,,4.93909363684065e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,6.825875487926222e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
2.2306862776093095e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1837272300429746e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.790662965202353e-17,268435456
,,,,,,,,,,1.4397885210227535e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.686107628746918e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8741400841616283e-16,268435456
,,,5.858213489326558e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.399735744334937e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.8339786973230435e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.254370082722234e-17,268435456
,,6.319588833354644e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.494216380280366e-17,268435456
,,1.190760685533013e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8250628219111223e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.280908254006648e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2232209336095826e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.358926111026456e-17,268435456
,,3.014576583348479e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,4.4340207476993093e-14,,,,,,,,,,,,,,,,,,,,,,,,9.993598369083214e-17,268435472
,,,,,4.424034928799454e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,7.276159605665913e-16,,,,,,,,,,,,,,,,,4096
,,2.4170955543420006e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,4.6065957585107674e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,2.3512104335509182e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.52128119341678e-17,268435456
,,8.420205856454141e-16,,,,,,,4.897528085599218e-15,,,,,,,,,,,,,,,,,,,2.891846743168775e-16,268435972
,,,,,,,,,2.9992058955452512e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.833713255935152e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.425335915107897e-17,268435456
,,3.225267113048035e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8181747753938704e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1686033809251572e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.013289146467367e-17,268435456
,,1.2564835835627323e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,8.184357935556067e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,1.0013199756142279e-15,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,6.289409727195566e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,7.258023874958043e-16,,,,,,,,,,,,,,,,,4096
,,1.9366683264135873e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.68438388022016e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2137499388332464e-16,268435456
2.302203221774015e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,6.115452192635245e-15,,,67108864
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.031744593306006e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.90749778761763e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7510164602204673e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.143674657362486e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.884138274268982e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.195335006241836e-17,268435456
,,,,4.4635161769541474e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,2.8007411586513067e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,3.780298722479661e-16,,,,,,,,,1048576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0709356758776923e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.884138274268982e-17,268435456
,,4.118343761560139e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,4.042872346014131e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,4.860561657024297e-15,,,,,,,,,,,,,,,,,,,3.5582639983846314e-16,268435968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1199004434055112e-16,268435456
,,1.3527094867739817e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.3730708146233556e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,9.215025805616692e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,7.310149393613681e-16,,,,2.605528247768321e-16,,,,,,,,2.4137531288737082e-15,,,1.0109987707002143e-16,,,,1.4857199178234687e-15,,,,,,,2.5121440783089445e-16,270680132
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.048964709599122e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.858308099829301e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.048964709599122e-17,268435456
,,3.7149600429200735e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,4.400562558671013e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,5.5262703773863315e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8.1338299605192e-17,268435460
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.531126582108853e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.502826438426921e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.703327745040035e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.760487454996799e-16,268435456
,,3.1749528360173645e-16,,,,,,,,,,,,,,,,,,,,,4.747534004254107e-17,,,,,1.0587691689346996e-16,276824068
,,,,,4.351010429264165e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.410919786095293e-16,268435456
,1.1499471544287294e-14,4.8387660322411763e-14,8.96196444887692e-15,5.120841870320943e-14,,3.3668638028522086e-16,1.4106797394298902e-16,2.9566305977561177e-16,3.1532748981768354e-14,6.635929647747757e-16,,,,,,,,,,,,,7.614262323957559e-16,,,,,5.442141123238035e-16,276826078
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.633211949322049e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0656571462670681e-16,268435456
,,,,,,,,2.918818154028644e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,,,2.900238618115713e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,4.898692918398021e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,4.725258464826675e-16,,,,,,,,,,,,,,,,,,,,,,,,,,1.8660275269362955e-15,268435460
1.875313956064474e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,1.431954270950735e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.385643618400117e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,2.040666272916028e-16,,,,,,,,,,,,,,,,,,,,,,1.317070359852439e-16,268435520
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3308464528869325e-16,268435456
,,,,,,,,3.175402159555905e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1517575201780207e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0131359299428149e-16,268435456
,,,,,4.4788030938874446e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,3.303882918225273e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.004679088320816e-17,268435456
,,,5.628596247075965e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.156523073157783e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.919813837400737e-17,268435456
,,2.5900506289517464e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.652902726706202e-17,268435456
,,,,,,,,,,,,,,,,,,,,,1.1922706180064594e-15,,,,,,,,2097152
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.822479735282277e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.315875820293668e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.261591870538229e-16,268435456
,,,,,,,,,2.5838800347815353e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,2.6654930349758353e-15,,,,,,,,,,,,,,,,,,,1024
,,,5.6075581714209494e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.091898953616878e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,2.3822634095852327e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,6.079461168691559e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.2181190989367598e-15,,,,,,,,,,,,,,,,,,,,,6.983088467508207e-16,,,,,,8388612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.814023170399783e-17,268435456
,,,,,5.7802012719948645e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,4.2158274206238813e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9042752184897037e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1384682465970818e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.349080722334383e-17,268435456
,,4.2221167052527127e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,4.1214884038745605e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,7.253545831954183e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,1.9700586493984748e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6984951747113354e-16,268435456
,,,,,,,,,2.4164448244361437e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,3.642655060369919e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7837345428076363e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.762362821520433e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.917343176309698e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.168269501256647e-17,268435456
,,1.2442195543414658e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.615991833028919e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.152618595177556e-16,268435456
,,,,,,2.2770486493450925e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,3.760274429874231e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.875528216122433e-17,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,5.3369611781745455e-15,,,67108864
,,8.945360364912233e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,5.073429904151141e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0656571462670681e-16,268435456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.704563075585553e-17,268435456
,1.322086228600863e-15,5.141681304577761e-15,,,,,,,,,,,,,,,,,,,,,1.177494976080009e-16,,,,,1.1887807010233458e-16,276824070
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.984988310936648e-17,268435456
,,,5.623656519345195e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.2539846663940204e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,2.5169534446281223e-16,,,,,,,,,,,,,,,,8192
,,4.262996802656943e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.713173133732106e-17,268435456
,,,,,4.971717417933309e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,4.452722915481997e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,4.75984927760207e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,1.1591969007363107e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,,,,,,,,,,,,,5.237386513499966e-15,,,67108864
,,,5.359867646538667e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,4.883044811354723e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,5.667883341078015e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,2.495711612202426e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,2.789175706846173e-16,,,,,,,,,,,,,,,,,,,,,256
,,2.926526598544801e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,7.05773049116679e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,8.015426780118596e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
